SCU,nofloors,Geometry,shading,height,wwr,construction,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,basement_levels
52401020930022,1,"POLYGON ((532103.2500000000000000 164918.2099999999918509, 532100.0500000000465661 164916.2999999999883585, 532103.4000000000232831 164910.6499999999941792, 532104.8499999999767169 164911.5000000000000000, 532106.5500000000465661 164908.7000000000116415, 532107.2500000000000000 164909.1499999999941792, 532107.9499999999534339 164908.0000000000000000, 532108.9499999999534339 164908.6000000000058208, 532107.7500000000000000 164910.6000000000058208, 532103.2500000000000000 164918.2099999999918509))",FALSE,3.0,0.113735665137614,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401020930023,2,"POLYGON ((532230.4499999999534339 164753.7000000000116415, 532229.5500000000465661 164750.7999999999883585, 532232.5000000000000000 164749.8999999999941792, 532231.4000000000232831 164746.1000000000058208, 532242.6500000000232831 164742.7000000000116415, 532244.0999999999767169 164747.6000000000058208, 532243.2500000000000000 164747.8500000000058208, 532244.2500000000000000 164751.2500000000000000, 532233.6500000000232831 164754.3999999999941792, 532233.1999999999534339 164752.8999999999941792, 532230.4499999999534339 164753.7000000000116415))",FALSE,6.0,0.0729564047362755,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930024,2,"POLYGON ((532220.9399999999441206 164713.8399999999965075, 532220.0799999999580905 164712.0199999999895226, 532218.4000000000232831 164712.9800000000104774, 532216.5999999999767169 164714.0199999999895226, 532216.8399999999674037 164714.5100000000093132, 532214.0999999999767169 164715.7500000000000000, 532216.3499999999767169 164720.7000000000116415, 532217.6500000000232831 164723.4500000000116415, 532220.4000000000232831 164722.1499999999941792, 532221.0999999999767169 164723.6499999999941792, 532232.0500000000465661 164718.5000000000000000, 532228.2500000000000000 164710.3999999999941792, 532220.9399999999441206 164713.8399999999965075))",FALSE,6.0,0.137563308224284,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930025,2,"POLYGON ((532114.6800000000512227 164868.7399999999906868, 532118.6199999999953434 164871.0899999999965075, 532114.5500000000465661 164878.1000000000058208, 532113.9499999999534339 164879.1000000000058208, 532112.6999999999534339 164878.3500000000058208, 532110.3000000000465661 164882.3500000000058208, 532107.6099999999860302 164880.7500000000000000, 532114.6800000000512227 164868.7399999999906868))",FALSE,6.0,0.186030676056338,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930026,2,"POLYGON ((532110.9899999999906868 164795.3200000000069849, 532108.8699999999953434 164799.4800000000104774, 532096.5999999999767169 164793.2000000000116415, 532098.0500000000465661 164790.3500000000058208, 532102.6999999999534339 164792.7500000000000000, 532103.3399999999674037 164791.4299999999930151, 532110.9899999999906868 164795.3200000000069849))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930027,4,"POLYGON ((532151.8499999999767169 164734.8599999999860302, 532160.8499999999767169 164723.5000000000000000, 532155.2500000000000000 164719.1000000000058208, 532154.4499999999534339 164720.2000000000116415, 532147.6999999999534339 164714.8999999999941792, 532148.5000000000000000 164713.8500000000058208, 532142.5999999999767169 164709.2000000000116415, 532133.6500000000232831 164720.5499999999883585, 532139.5500000000465661 164725.2000000000116415, 532140.2500000000000000 164724.3500000000058208, 532142.5600000000558794 164726.1799999999930151, 532144.5799999999580905 164727.7799999999988358, 532147.0000000000000000 164729.7000000000116415, 532146.2500000000000000 164730.6499999999941792, 532149.4499999999534339 164733.1499999999941792, 532148.5500000000465661 164734.2999999999883585, 532149.7500000000000000 164735.2500000000000000, 532150.6500000000232831 164734.2000000000116415, 532151.3199999999487773 164734.7399999999906868, 532150.5500000000465661 164735.7000000000116415, 532151.9499999999534339 164736.7999999999883585, 532151.3000000000465661 164737.6499999999941792, 532154.4000000000232831 164740.0499999999883585, 532154.8299999999580905 164739.5000000000000000, 532155.9499999999534339 164738.0499999999883585, 532151.8499999999767169 164734.8599999999860302))",FALSE,12.0,0.21025630296641,uninsulated,Dwell,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,0
52401020930028,2,"POLYGON ((532132.1400000000139698 164937.0499999999883585, 532132.2900000000372529 164936.7900000000081491, 532137.7399999999906868 164927.5799999999871943, 532138.4599999999627471 164926.3699999999953434, 532144.1500000000232831 164929.6000000000058208, 532139.8000000000465661 164937.0000000000000000, 532143.0000000000000000 164938.8999999999941792, 532141.0000000000000000 164942.2999999999883585, 532132.1400000000139698 164937.0499999999883585))",FALSE,6.0,0.136024047250738,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930029,3,"POLYGON ((532017.7500000000000000 164816.2999999999883585, 532017.8499999999767169 164812.8999999999941792, 532017.0500000000465661 164812.8999999999941792, 532017.1999999999534339 164807.9500000000116415, 532021.0500000000465661 164808.0499999999883585, 532021.0999999999767169 164806.1000000000058208, 532025.8000000000465661 164806.2000000000116415, 532025.7500000000000000 164808.1499999999941792, 532030.8499999999767169 164808.2999999999883585, 532030.6999999999534339 164813.1499999999941792, 532025.1500000000232831 164813.0000000000000000, 532025.0500000000465661 164816.5599999999976717, 532017.7500000000000000 164816.2999999999883585))",FALSE,9.0,0.144464517554763,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401020930030,1,"POLYGON ((532123.4899999999906868 164919.2600000000093132, 532127.0500000000465661 164921.3399999999965075, 532121.7199999999720603 164930.3599999999860302, 532118.1899999999441206 164928.2099999999918509, 532123.3900000000139698 164919.4299999999930151, 532123.4899999999906868 164919.2600000000093132))",FALSE,3.0,0.246240151051234,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401020930031,2,"POLYGON ((532162.3199999999487773 164899.2099999999918509, 532160.0000000000000000 164903.1400000000139698, 532152.9899999999906868 164899.0199999999895226, 532153.7500000000000000 164897.7000000000116415, 532148.0000000000000000 164894.3500000000058208, 532149.5799999999580905 164891.7200000000011642, 532162.3199999999487773 164899.2099999999918509))",FALSE,6.0,0.238040232268768,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930032,2,"POLYGON ((532088.5500000000465661 164839.1799999999930151, 532086.6099999999860302 164843.0299999999988358, 532078.9499999999534339 164839.0499999999883585, 532079.5500000000465661 164837.8999999999941792, 532074.5000000000000000 164835.3500000000058208, 532075.8100000000558794 164832.7000000000116415, 532088.5500000000465661 164839.1799999999930151))",FALSE,6.0,0.191443213296398,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930033,2,"POLYGON ((532083.2500000000000000 164816.1000000000058208, 532084.5000000000000000 164813.6000000000058208, 532090.4000000000232831 164816.5499999999883585, 532091.0100000000093132 164815.3200000000069849, 532098.6899999999441206 164819.1900000000023283, 532096.7900000000372529 164822.9400000000023283, 532085.5000000000000000 164817.2000000000116415, 532083.2500000000000000 164816.1000000000058208))",FALSE,6.0,0.155803531812938,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930034,2,"POLYGON ((532023.8000000000465661 164642.6499999999941792, 532017.8499999999767169 164640.7000000000116415, 532020.8000000000465661 164631.6499999999941792, 532026.7500000000000000 164633.5499999999883585, 532023.8000000000465661 164642.6499999999941792))",FALSE,6.0,0.106760822794773,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930035,4,"POLYGON ((532026.6800000000512227 164680.0299999999988358, 532024.4000000000232831 164678.1499999999941792, 532025.4000000000232831 164676.8999999999941792, 532024.2500000000000000 164675.9500000000116415, 532024.9499999999534339 164675.1000000000058208, 532024.7500000000000000 164674.1000000000058208, 532021.3499999999767169 164671.2500000000000000, 532020.7500000000000000 164672.0000000000000000, 532020.0000000000000000 164671.3999999999941792, 532019.2500000000000000 164671.5499999999883585, 532017.8000000000465661 164673.2999999999883585, 532017.9499999999534339 164674.2500000000000000, 532018.5999999999767169 164674.7500000000000000, 532018.1999999999534339 164675.2500000000000000, 532018.9499999999534339 164675.8500000000058208, 532016.5999999999767169 164678.7000000000116415, 532017.5500000000465661 164679.5000000000000000, 532016.5999999999767169 164680.6499999999941792, 532016.1999999999534339 164680.2500000000000000, 532013.5000000000000000 164683.5000000000000000, 532019.6500000000232831 164688.5499999999883585, 532019.9000000000232831 164688.2500000000000000, 532025.3000000000465661 164692.7500000000000000, 532028.3699999999953434 164689.0199999999895226, 532030.0000000000000000 164690.3999999999941792, 532032.0500000000465661 164687.8999999999941792, 532035.3000000000465661 164683.9500000000116415, 532032.3499999999767169 164681.4500000000116415, 532031.3499999999767169 164681.3999999999941792, 532030.0999999999767169 164682.8500000000058208, 532026.6800000000512227 164680.0299999999988358))",FALSE,12.0,0.0590448338248779,uninsulated,Dwell,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,0
52401020930036,3,"POLYGON ((532164.9499999999534339 164654.7500000000000000, 532165.6500000000232831 164655.3999999999941792, 532168.6500000000232831 164652.2500000000000000, 532169.7500000000000000 164653.2999999999883585, 532173.1500000000232831 164649.7000000000116415, 532172.0999999999767169 164648.7000000000116415, 532177.4499999999534339 164643.0000000000000000, 532188.0500000000465661 164653.1000000000058208, 532182.6999999999534339 164658.7000000000116415, 532181.4499999999534339 164657.5000000000000000, 532178.1500000000232831 164661.0000000000000000, 532179.4499999999534339 164662.2000000000116415, 532174.0500000000465661 164667.8500000000058208, 532163.8499999999767169 164658.2000000000116415, 532160.5999999999767169 164661.6000000000058208, 532158.9000000000232831 164659.9500000000116415, 532161.6999999999534339 164657.0499999999883585, 532162.1999999999534339 164657.5499999999883585, 532162.9499999999534339 164656.7999999999883585, 532163.5999999999767169 164657.3999999999941792, 532164.4499999999534339 164656.5000000000000000, 532163.8499999999767169 164655.9500000000116415, 532164.9499999999534339 164654.7500000000000000))",FALSE,9.0,0.208717437147222,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401020930037,3,"POLYGON ((532199.6899999999441206 164669.3999999999941792, 532201.3000000000465661 164671.3999999999941792, 532202.3000000000465661 164670.5499999999883585, 532209.1500000000232831 164679.1000000000058208, 532199.9499999999534339 164686.5000000000000000, 532188.9499999999534339 164672.8500000000058208, 532197.1500000000232831 164666.2500000000000000, 532199.6899999999441206 164669.3999999999941792))",FALSE,9.0,0.150914110507499,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401020930038,2,"POLYGON ((532138.9000000000232831 164883.2200000000011642, 532143.0500000000465661 164885.7000000000116415, 532138.9000000000232831 164892.6499999999941792, 532137.4000000000232831 164891.7500000000000000, 532134.0500000000465661 164897.3500000000058208, 532131.5200000000186265 164895.8699999999953434, 532138.9000000000232831 164883.2200000000011642))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930039,2,"POLYGON ((532113.0699999999487773 164791.2300000000104774, 532110.9899999999906868 164795.3200000000069849, 532103.3399999999674037 164791.4299999999930151, 532104.0000000000000000 164790.0499999999883585, 532100.5500000000465661 164788.2999999999883585, 532101.0999999999767169 164787.2999999999883585, 532098.4499999999534339 164785.9500000000116415, 532099.1700000000419095 164784.3599999999860302, 532101.7500000000000000 164785.6499999999941792, 532113.0699999999487773 164791.2300000000104774))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930040,1,"POLYGON ((532128.7700000000186265 164934.6499999999941792, 532134.1800000000512227 164925.5000000000000000, 532137.7399999999906868 164927.5799999999871943, 532132.2900000000372529 164936.7900000000081491, 532128.7700000000186265 164934.6499999999941792))",FALSE,3.0,0.0894105994787141,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401020930041,3,"POLYGON ((532034.9399999999441206 164742.6300000000046566, 532044.3499999999767169 164747.5000000000000000, 532040.1500000000232831 164755.6499999999941792, 532035.9000000000232831 164753.4500000000116415, 532035.1500000000232831 164754.7999999999883585, 532032.6999999999534339 164753.5499999999883585, 532033.4000000000232831 164752.2000000000116415, 532028.8499999999767169 164749.7999999999883585, 532033.0799999999580905 164741.6700000000128057, 532034.9399999999441206 164742.6300000000046566))",FALSE,9.0,0.0936361065950378,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401020930042,1,"POLYGON ((532130.6199999999953434 164923.4200000000128057, 532125.2399999999906868 164932.5000000000000000, 532121.7199999999720603 164930.3599999999860302, 532127.0500000000465661 164921.3399999999965075, 532130.6199999999953434 164923.4200000000128057))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401020930043,2,"POLYGON ((532106.3399999999674037 164776.7999999999883585, 532103.7700000000186265 164775.4800000000104774, 532102.5000000000000000 164777.8999999999941792, 532105.0899999999674037 164779.2699999999895226, 532104.9000000000232831 164779.6499999999941792, 532108.4000000000232831 164781.4500000000116415, 532107.7500000000000000 164782.7500000000000000, 532115.4499999999534339 164786.6499999999941792, 532117.5699999999487773 164782.4899999999906868, 532106.3399999999674037 164776.7999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930044,3,"POLYGON ((532029.3000000000465661 164832.0499999999883585, 532029.4499999999534339 164829.3800000000046566, 532025.9000000000232831 164829.2500000000000000, 532025.8499999999767169 164831.9400000000023283, 532024.5000000000000000 164831.8999999999941792, 532024.4499999999534339 164833.3500000000058208, 532020.2500000000000000 164833.2000000000116415, 532020.1999999999534339 164835.0499999999883585, 532016.2500000000000000 164834.9500000000116415, 532016.0999999999767169 164839.8500000000058208, 532016.9499999999534339 164839.8500000000058208, 532016.8499999999767169 164843.4200000000128057, 532028.9599999999627471 164843.7999999999883585, 532029.3000000000465661 164832.0499999999883585))",FALSE,9.0,0.0832594484478092,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401020930045,2,"POLYGON ((532160.0000000000000000 164903.1400000000139698, 532157.6899999999441206 164907.0499999999883585, 532145.0999999999767169 164899.6199999999953434, 532146.6500000000232831 164897.0000000000000000, 532152.2500000000000000 164900.2999999999883585, 532152.9899999999906868 164899.0199999999895226, 532160.0000000000000000 164903.1400000000139698))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930046,2,"POLYGON ((532130.2299999999813735 164757.9500000000116415, 532127.6999999999534339 164761.3500000000058208, 532120.5500000000465661 164756.0000000000000000, 532121.6500000000232831 164754.5499999999883585, 532118.0500000000465661 164751.7999999999883585, 532119.6500000000232831 164749.6499999999941792, 532130.2299999999813735 164757.9500000000116415))",FALSE,6.0,0.139872184436003,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401020930047,2,"POLYGON ((532115.0999999999767169 164915.0000000000000000, 532117.6500000000232831 164910.7000000000116415, 532118.5500000000465661 164911.2500000000000000, 532117.7500000000000000 164912.5499999999883585, 532118.8499999999767169 164913.2500000000000000, 532117.2500000000000000 164916.0000000000000000, 532118.5400000000372529 164916.7799999999988358, 532113.9100000000325963 164924.5700000000069849, 532110.5899999999674037 164922.5899999999965075, 532115.0999999999767169 164915.0000000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
